user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
flye2.9.6_sr_8366_SemiBin_223	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp027671585	GCA_027671585.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp027671585	95.19	0.86	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_027671585.1, s__Collinsella sp027671585, 95.0, 95.19, 0.86; GCA_959606035.1, s__Collinsella sp959606035, 95.1, 95.04, 0.858; GCA_900548295.1, s__Collinsella sp900548295, 95.02, 95.02, 0.842; GCA_905208535.1, s__Collinsella sp905208535, 95.26, 95.01, 0.857; GCA_900546775.1, s__Collinsella sp900546775, 95.08, 94.99, 0.88; GCA_905199545.1, s__Collinsella sp905199545, 95.32, 94.98, 0.858; GCA_902469185.1, s__Collinsella sp902469185, 95.03, 94.97, 0.874; GCA_900543945.1, s__Collinsella sp900543945, 95.11, 94.96, 0.865; GCA_900543645.1, s__Collinsella sp900543645, 95.0, 94.96, 0.838; GCF_002232035.1, s__Collinsella sp002232035, 95.25, 94.93, 0.83; GCA_905215135.1, s__Collinsella sp905215135, 95.27, 94.93, 0.802; GCA_958351385.1, s__Collinsella sp958351385, 95.24, 94.83, 0.836; GCF_003471585.1, s__Collinsella sp003471585, 95.23, 94.83, 0.828; GCA_905214385.1, s__Collinsella sp905214385, 95.15, 94.8, 0.847; GCA_934876235.1, s__Collinsella sp934876235, 95.14, 94.79, 0.845; GCF_003465825.1, s__Collinsella sp003465825, 95.22, 94.78, 0.843; GCF_003471985.1, s__Collinsella sp003471985, 95.15, 94.78, 0.813; GCA_937934885.1, s__Collinsella sp937934885, 95.13, 94.77, 0.78; GCA_902497075.1, s__Collinsella sp902497075, 95.0, 94.75, 0.828; GCA_938036665.1, s__Collinsella sp938036665, 95.18, 94.71, 0.831; GCA_905215255.1, s__Collinsella sp905215255, 95.07, 94.7, 0.767; GCA_958445895.1, s__Collinsella sp958445895, 95.0, 94.69, 0.841; GCA_027663555.1, s__Collinsella sp027663555, 95.0, 94.67, 0.787; GCA_902490445.1, s__Collinsella sp902490445, 95.0, 94.65, 0.87; GCA_902835305.1, s__Collinsella sp902835305, 95.0, 94.65, 0.85; GCA_902399975.1, s__Collinsella sp902399975, 95.09, 94.65, 0.813; GCA_905215115.1, s__Collinsella sp905215115, 95.0, 94.63, 0.803; GCA_958444075.1, s__Collinsella sp958444075, 95.19, 94.6, 0.853; GCA_900545145.1, s__Collinsella sp900545145, 95.0, 94.6, 0.831; GCA_036553025.1, s__Collinsella sp036553025, 95.0, 94.6, 0.809; GCA_938039325.1, s__Collinsella sp938039325, 95.03, 94.58, 0.824; GCF_003475665.1, s__Collinsella sp003475665, 95.2, 94.58, 0.799; GCA_905193635.1, s__Collinsella sp905193635, 95.39, 94.58, 0.782; GCA_019414385.1, s__Collinsella sp019414385, 95.0, 94.56, 0.847; GCA_902364505.1, s__Collinsella sp902364505, 95.18, 94.56, 0.788; GCA_019414045.1, s__Collinsella sp019414045, 95.0, 94.51, 0.826; GCA_938033205.1, s__Collinsella sp938033205, 95.0, 94.51, 0.816; GCA_900542945.1, s__Collinsella sp900542945, 95.0, 94.5, 0.841; GCA_900550415.1, s__Collinsella sp900550415, 95.0, 94.49, 0.831; GCA_019414445.1, s__Collinsella sp019414445, 95.0, 94.49, 0.81; GCA_937896835.1, s__Collinsella sp937896835, 95.07, 94.49, 0.8; GCA_958436995.1, s__Collinsella sp958436995, 95.2, 94.48, 0.805; GCA_900548255.1, s__Collinsella sp900548255, 95.0, 94.47, 0.843; GCA_959599615.1, s__Collinsella sp959599615, 95.0, 94.47, 0.841; GCA_900540835.1, s__Collinsella sp900540835, 95.0, 94.47, 0.8; GCA_900757595.1, s__Collinsella sp900757595, 95.0, 94.42, 0.865; GCA_019419665.1, s__Collinsella sp019419665, 95.0, 94.41, 0.798; GCA_900768435.1, s__Collinsella sp900768435, 95.0, 94.4, 0.831; GCA_900542715.1, s__Collinsella sp900542715, 95.08, 94.4, 0.811; GCA_900542175.1, s__Collinsella sp900542175, 95.0, 94.39, 0.828; GCA_019424925.1, s__Collinsella sp019424925, 95.0, 94.38, 0.825; GCA_900552705.1, s__Collinsella sp900552705, 95.0, 94.38, 0.817; GCA_900546105.1, s__Collinsella sp900546105, 95.0, 94.35, 0.832; GCA_900540875.1, s__Collinsella sp900540875, 95.0, 94.35, 0.788; GCA_959602645.1, s__Collinsella sp959602645, 95.0, 94.35, 0.78; GCA_905214465.1, s__Collinsella sp905214465, 95.0, 94.33, 0.82; GCA_900552425.1, s__Collinsella sp900552425, 95.05, 94.33, 0.81; GCA_019419605.1, s__Collinsella sp019419605, 95.0, 94.28, 0.758; GCA_900551205.1, s__Collinsella sp900551205, 95.18, 94.27, 0.83; GCA_958450865.1, s__Collinsella sp958450865, 95.0, 94.26, 0.826; GCF_002736145.1, s__Collinsella aerofaciens_A, 95.06, 94.25, 0.798; GCF_001404695.1, s__Collinsella aerofaciens_E, 95.0, 94.2, 0.814; GCA_959599635.1, s__Collinsella sp959599635, 95.0, 94.17, 0.805; GCA_019419405.1, s__Collinsella sp019419405, 95.0, 94.15, 0.817; GCF_028206795.1, s__Collinsella aerofaciens_AX, 95.0, 94.12, 0.782; GCA_902490245.1, s__Collinsella sp902490245, 95.0, 93.99, 0.824; GCA_022745215.1, s__Collinsella sp022745215, 95.0, 93.97, 0.833; GCA_019414465.1, s__Collinsella sp019414465, 95.0, 93.95, 0.822; GCA_900761995.1, s__Collinsella sp900761995, 95.0, 93.95, 0.771; GCA_902478765.1, s__Collinsella sp902478765, 95.0, 93.94, 0.77; GCA_019419525.1, s__Collinsella sp019419525, 95.0, 93.93, 0.797; GCA_902478835.1, s__Collinsella sp900549335, 95.0, 93.91, 0.819; GCA_900755005.1, s__Collinsella sp900755005, 95.0, 93.87, 0.805; GCA_902464035.1, s__Collinsella sp902464035, 95.0, 93.83, 0.777; GCA_902470765.1, s__Collinsella sp902470765, 95.0, 93.77, 0.822; GCA_900547805.1, s__Collinsella sp900547805, 95.0, 93.77, 0.811; GCA_902469055.1, s__Collinsella sp902469055, 95.01, 93.73, 0.826; GCA_902492755.1, s__Collinsella sp902492755, 95.0, 93.72, 0.799; GCA_900542905.1, s__Collinsella sp900542905, 95.0, 93.68, 0.772; GCF_015553355.1, s__Collinsella aerofaciens_V, 95.03, 93.6, 0.781; GCA_902463875.1, s__Collinsella sp902463875, 95.0, 93.6, 0.767; GCA_902464175.1, s__Collinsella sp902464175, 95.0, 93.6, 0.754; GCA_902489295.1, s__Collinsella sp902489295, 95.0, 93.55, 0.811; GCA_900540995.1, s__Collinsella sp900540995, 95.0, 93.52, 0.818; GCA_902497025.1, s__Collinsella sp902497025, 95.0, 93.52, 0.793; GCA_937950415.1, s__Collinsella sp937950415, 95.0, 93.52, 0.746; GCA_902492235.1, s__Collinsella sp902492235, 95.0, 93.4, 0.811; GCA_958437935.1, s__Collinsella sp958437935, 95.0, 93.4, 0.793; GCA_902491395.1, s__Collinsella sp902491395, 95.0, 93.4, 0.793; GCA_902490565.1, s__Collinsella sp902490565, 95.0, 93.38, 0.81; GCA_900545055.1, s__Collinsella sp900545055, 95.0, 93.32, 0.789; GCA_902464495.1, s__Collinsella sp902464495, 95.0, 93.23, 0.793; GCA_900556205.1, s__Collinsella sp900556205, 95.0, 93.12, 0.792; GCA_900544065.1, s__Collinsella sp900544065, 95.0, 93.08, 0.791; GCA_902489775.1, s__Collinsella sp902489775, 95.0, 92.86, 0.78; GCA_963604655.1, s__Collinsella sp963604655, 95.0, 92.64, 0.712; GCA_934654795.1, s__Collinsella sp934654795, 95.0, 92.6, 0.772; GCA_934668875.1, s__Collinsella sp934668875, 95.0, 92.51, 0.725; GCA_963602135.1, s__Collinsella sp963602135, 95.0, 91.93, 0.69; GCA_963602825.1, s__Collinsella sp963602825, 95.0, 91.83, 0.694	96.98	11	N/A	N/A
flye2.9.6_sr_8366_SemiBin_267	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000437215	GCA_000437215.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000437215	98.9	0.874	GCA_000437215.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000437215	98.9	0.874	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.3	11	N/A	N/A
flye2.9.6_sr_8366_SemiBin_32	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter faecalis_A	GCF_029218125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter faecalis_A	97.41	0.656	GCF_029218125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter faecalis_A	97.41	0.656	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550685.1, s__Oscillibacter sp900550685, 95.0, 86.08, 0.294; GCF_014297285.1, s__Oscillibacter segnis, 95.0, 85.47, 0.274; GCA_900544105.1, s__Oscillibacter sp900544105, 95.0, 83.43, 0.194; GCA_900544615.1, s__Oscillibacter sp900544615, 95.0, 82.29, 0.189	37.95	11	N/A	Genome has more than 12.5% of markers with multiple hits
flye2.9.6_sr_8366_SemiBin_338	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	GCF_019052365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	96.77	0.757	GCF_019052365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	96.77	0.757	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000235885.1, s__Prevotella stercorea, 95.0, 89.94, 0.519	97.14	11	N/A	N/A
flye2.9.6_sr_8366_SemiBin_54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	GCF_000210075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	95.53	0.502	GCF_000210075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	95.53	0.502	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 94.44, 0.168; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 93.19, 0.547; GCA_948742525.1, s__Bacteroides caecimuris_A, 95.0, 92.37, 0.276; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 92.1, 0.446; GCF_001688725.2, s__Bacteroides caecimuris, 95.89, 90.82, 0.303; GCF_958387885.1, s__Bacteroides sp019412865, 95.22, 90.22, 0.417; GCA_019117555.1, s__Bacteroides intestinigallinarum, 95.0, 89.6, 0.403; GCF_034291875.1, s__Bacteroides vicugnae, 95.0, 88.56, 0.42; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 88.36, 0.195; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 85.55, 0.2; GCF_041227145.1, s__Bacteroides sp041227145, 95.0, 85.16, 0.229; GCA_030295565.1, s__Bacteroides finegoldii, 95.0, 84.81, 0.177; GCF_012113595.1, s__Bacteroides faecium, 95.0, 84.1, 0.24; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.83, 84.01, 0.2; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 83.99, 0.238; GCF_900761785.1, s__Bacteroides sp900761785, 95.0, 83.97, 0.217; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 83.82, 0.199; GCF_902491285.1, s__Bacteroides sp902491285, 95.0, 83.19, 0.202; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 83.1, 0.21	40.73	11	N/A	N/A
flye2.9.6_sr_8366_SemiBin_78	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	GCA_001916965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	98.48	0.871	GCA_001916965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	98.48	0.871	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963596435.1, s__COE1 sp963596435, 95.0, 94.03, 0.684; GCA_900753305.1, s__COE1 sp900753305, 95.0, 85.45, 0.348	90.71	11	N/A	N/A
flye2.9.6_sr_8373_SemiBin_10	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__Choladousia sp902363665	GCA_902363665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__Choladousia sp902363665	97.25	0.824	GCA_902363665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__Choladousia sp902363665	97.25	0.824	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029225065.1, s__Choladousia sp029225065, 95.0, 85.31, 0.384	45.19	11	N/A	N/A
flye2.9.6_sr_8373_SemiBin_123	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	GCF_009695995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	96.63	0.614	GCF_009695995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	96.63	0.614	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_040096245.1, s__Acetatifactor hominis, 95.0, 92.75, 0.601; GCA_945929965.1, s__Acetatifactor sp945929965, 95.36, 92.34, 0.556; GCF_025567015.1, s__Acetatifactor acetigignens, 95.0, 89.5, 0.511; GCA_934436245.1, s__Acetatifactor sp934436245, 95.0, 88.04, 0.341; GCA_900772845.1, s__Acetatifactor sp900772845, 95.0, 87.74, 0.397; GCA_963630275.1, s__Acetatifactor sp963630275, 95.0, 87.74, 0.384; GCA_900771995.1, s__Acetatifactor sp900771995, 95.0, 87.1, 0.375; GCA_934394815.1, s__Acetatifactor sp934394815, 95.0, 86.99, 0.34; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 86.94, 0.396; GCA_963650795.1, s__Acetatifactor sp963650795, 95.0, 86.43, 0.358; GCA_963623435.1, s__Acetatifactor sp963623435, 95.0, 86.23, 0.333; GCA_900766575.1, s__Acetatifactor sp900766575, 95.0, 86.06, 0.327; GCA_934436435.1, s__Acetatifactor sp934436435, 95.0, 85.82, 0.309; GCA_934394665.1, s__Acetatifactor sp934394665, 95.0, 85.69, 0.255; GCA_934394515.1, s__Acetatifactor sp934394515, 95.0, 83.63, 0.234	66.68	11	N/A	N/A
flye2.9.6_sr_8373_SemiBin_132	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	GCF_003324185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	95.99	0.784	GCF_040096515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium tardum	94.45	0.722	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	N/A	GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 94.88, 0.772; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 94.49, 0.81; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 94.4, 0.815; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 94.38, 0.743; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 94.31, 0.791; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 94.26, 0.804; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 94.19, 0.804; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 94.16, 0.787; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 94.11, 0.705; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 94.06, 0.813; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 94.0, 0.753; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 93.97, 0.738; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 93.91, 0.754; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 93.89, 0.744; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 93.47, 0.731; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 92.54, 0.576; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 91.21, 0.543; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 89.66, 0.538; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 88.98, 0.63; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 87.04, 0.419; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 86.98, 0.379; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 86.96, 0.407; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 86.49, 0.353; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 86.4, 0.412; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 86.14, 0.405; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 86.13, 0.405; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 85.68, 0.387; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 85.59, 0.405; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 85.5, 0.37; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 85.32, 0.354; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.12, 0.377; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 85.11, 0.289; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 85.09, 0.334; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 85.07, 0.299; GCA_963612415.1, s__Faecalibacterium sp963612415, 95.0, 85.07, 0.228; GCF_020687245.1, s__Faecalibacterium longum, 95.36, 84.86, 0.3; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 84.84, 0.306; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 84.62, 0.377; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 84.22, 0.307; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 84.12, 0.242; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.01, 0.171; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 83.9, 0.246; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 83.78, 0.265; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.67, 0.28; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 83.62, 0.283; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.45, 0.152; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 83.25, 0.262; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.06, 0.166; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 82.86, 0.258; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 82.61, 0.207; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 82.47, 0.217; GCA_963660925.1, s__Faecalibacterium sp963660925, 95.0, 82.08, 0.189; GCA_900540455.1, s__Faecalibacterium sp900540455, 95.0, 81.68, 0.167	93.01	11	N/A	N/A
flye2.9.6_sr_8373_SemiBin_151	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	GCA_004556345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	97.89	0.885	GCA_004556345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	97.89	0.885	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963606215.1, s__Evtepia sp963606215, 95.0, 90.6, 0.742; GCA_019115225.1, s__Evtepia faecigallinarum, 95.0, 82.73, 0.174; GCA_934597725.1, s__Evtepia sp934597725, 95.0, 82.46, 0.209; GCA_019115545.1, s__Evtepia faecavium, 95.0, 82.18, 0.206; GCA_004554585.1, s__Evtepia sp004554585, 95.0, 81.9, 0.196; GCA_022764045.1, s__Evtepia sp022764045, 95.0, 81.65, 0.152; GCA_934572535.1, s__Evtepia sp934572535, 95.0, 81.47, 0.18; GCA_004551945.1, s__Evtepia sp004551945, 95.0, 81.18, 0.161; GCA_030535235.1, s__Evtepia sp030535235, 95.0, 80.94, 0.153	84.93	11	N/A	Genome has more than 13.3% of markers with multiple hits
flye2.9.6_sr_8373_SemiBin_478	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	GCF_958453765.1	95.08	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	96.64	0.818	GCF_958453765.1	95.08	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	96.64	0.818	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 94.95, 0.786; GCA_963603005.1, s__Phascolarctobacterium_A sp963603005, 95.0, 94.83, 0.814; GCF_934203365.1, s__Phascolarctobacterium_A sp934203365, 95.0, 94.47, 0.775; GCF_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 94.28, 0.781; GCF_900753045.1, s__Phascolarctobacterium_A sp900753045, 95.0, 94.2, 0.774; GCF_902463975.1, s__Phascolarctobacterium_A sp902463975, 95.0, 94.06, 0.774; GCA_934234275.1, s__Phascolarctobacterium_A sp934234275, 95.0, 94.02, 0.621; GCA_963659725.1, s__Phascolarctobacterium_A sp963659725, 95.0, 93.86, 0.778; GCF_900770955.1, s__Phascolarctobacterium_A sp900770955, 95.0, 93.3, 0.723; GCF_937920985.1, s__Phascolarctobacterium_A sp937920985, 95.0, 92.91, 0.781; GCF_934190775.1, s__Phascolarctobacterium_A sp934190775, 95.0, 92.5, 0.758; GCA_022718015.1, s__Phascolarctobacterium_A sp022718015, 95.0, 85.48, 0.183; GCA_900551335.1, s__Phascolarctobacterium_A sp900551335, 95.79, 83.48, 0.194; GCA_963657675.1, s__Phascolarctobacterium_A sp963657675, 95.0, 80.96, 0.168; GCA_963597755.1, s__Phascolarctobacterium_A sp963597755, 95.0, 80.64, 0.185; GCA_963611535.1, s__Phascolarctobacterium_A sp963611535, 95.0, 80.38, 0.173	86.91	11	N/A	N/A
